employee_id,date_soumission,montant,categorie,departement,ville,nb_justificatifs,anciennete_ans,salaire_mensuel,manager_approval,fraude
1158,2024-10-04 06:00:00,81.8,Fournitures,Direction,Marseille,1,10,4338,1,0
1033,2024-10-04 12:00:00,431.17,Repas,Finance,Bordeaux,3,1,6932,1,0
1038,2024-10-04 18:00:00,349.24,Hébergement,Ventes,Toulouse,2,3,5392,1,0
1194,2024-10-05 00:00:00,308.55,Repas,RH,Marseille,0,12,2714,1,0
1135,2024-10-05 06:00:00,11.09,Repas,Finance,Toulouse,1,5,7230,1,0
1119,2024-10-05 12:00:00,288.89,Téléphone,IT,Lyon,2,6,7018,0,0
1125,2024-10-05 18:00:00,228.24,Repas,IT,Lyon,1,19,4620,1,0
1054,2024-10-06 00:00:00,16.39,Transport,IT,Lyon,3,2,6293,1,0
1026,2024-10-06 06:00:00,17.04,Transport,Finance,Toulouse,1,3,5370,0,0
1117,2024-10-06 12:00:00,16.0,Repas,IT,Paris,3,19,3285,1,0
1052,2024-10-06 18:00:00,1.71,Repas,Finance,Paris,3,2,3437,1,0
1038,2024-10-07 00:00:00,119.32,Hébergement,IT,Marseille,3,0,4189,0,0
1064,2024-10-07 06:00:00,543.99,Transport,Marketing,New York,0,18,7893,1,1
1144,2024-10-07 12:00:00,86.62,Repas,Marketing,Toulouse,2,12,6211,1,0
1157,2024-10-07 18:00:00,116.73,Transport,Ventes,Bordeaux,3,13,3756,0,0
1180,2024-10-08 00:00:00,516.16,Hébergement,IT,Toulouse,3,15,5612,1,0
1012,2024-10-08 06:00:00,44.19,Hébergement,Ventes,Marseille,1,3,7034,1,0
1020,2024-10-08 12:00:00,293.29,Repas,Finance,Toulouse,2,16,3837,1,0
1146,2024-10-08 18:00:00,118.58,Repas,Ventes,Bordeaux,0,9,2769,1,0
1052,2024-10-09 00:00:00,126.41,Hébergement,IT,Paris,0,6,3990,1,0
1018,2024-10-09 06:00:00,63.05,Téléphone,Finance,Lyon,1,12,4621,0,0
1056,2024-10-09 12:00:00,123.69,Hébergement,Finance,Paris,0,12,4180,0,1
1024,2024-10-09 18:00:00,11.39,Transport,Marketing,Marseille,1,13,7269,1,0
1030,2024-10-10 00:00:00,217.0,Transport,Finance,Londres,2,5,6353,1,0
1080,2024-10-10 06:00:00,50.26,Hébergement,Finance,Lyon,1,15,2909,1,0
1182,2024-10-10 12:00:00,327.86,Transport,Ventes,Lyon,1,8,3941,1,0
1022,2024-10-10 18:00:00,68.79,Transport,Direction,Londres,3,19,4758,1,0
1031,2024-10-11 00:00:00,23.12,Repas,Finance,Marseille,0,15,3291,1,0
1189,2024-10-11 06:00:00,178.55,Repas,RH,Marseille,2,11,7842,1,0
1073,2024-10-11 12:00:00,26.97,Repas,Direction,Londres,2,15,2859,1,0
1009,2024-10-11 18:00:00,210.17,Fournitures,Marketing,Marseille,3,4,7177,1,0
1199,2024-10-12 00:00:00,516.83,Transport,Marketing,Toulouse,1,10,7639,1,0
1053,2024-10-12 06:00:00,226.81,Téléphone,Finance,Paris,2,0,2922,1,0
1051,2024-10-12 12:00:00,3.41,Transport,Ventes,Paris,2,9,2620,0,0
1147,2024-10-12 18:00:00,137.4,Repas,Direction,Lyon,1,10,4720,1,0
1159,2024-10-13 00:00:00,178.32,Transport,Marketing,Marseille,1,14,6629,1,0
1113,2024-10-13 06:00:00,261.84,Téléphone,Marketing,New York,2,2,5465,1,0
1013,2024-10-13 12:00:00,8.64,Repas,RH,Singapour,1,14,2570,1,0
1177,2024-10-13 18:00:00,98.12,Transport,Finance,Londres,0,10,7140,0,1
1155,2024-10-14 00:00:00,114.98,Repas,Direction,Lyon,2,8,7563,1,0
1109,2024-10-14 06:00:00,27.79,Transport,Marketing,New York,1,1,6192,1,0
1052,2024-10-14 12:00:00,58.39,Fournitures,Marketing,Toulouse,2,11,7130,1,0
1151,2024-10-14 18:00:00,87.03,Repas,Marketing,Lyon,2,19,6229,1,0
1078,2024-10-15 00:00:00,268.65,Transport,Marketing,Toulouse,3,15,2513,0,0
1021,2024-10-15 06:00:00,397.62,Hébergement,Ventes,Paris,0,15,7925,1,0
1029,2024-10-15 12:00:00,148.5,Transport,IT,Paris,0,0,6400,1,0
1190,2024-10-15 18:00:00,75.37,Repas,RH,Bordeaux,3,15,6119,1,0
1003,2024-10-16 00:00:00,43.96,Hébergement,Ventes,Toulouse,3,5,2770,1,0
1058,2024-10-16 06:00:00,603.74,Repas,RH,Lyon,2,13,5624,1,0
1007,2024-10-16 12:00:00,611.36,Formation,Marketing,Marseille,0,10,4083,0,1
1011,2024-10-16 18:00:00,388.49,Hébergement,RH,Dubai,3,0,7058,1,0
1118,2024-10-17 00:00:00,231.04,Formation,Finance,Toulouse,1,19,3022,1,0
1158,2024-10-17 06:00:00,59.13,Repas,Finance,Lyon,2,16,5317,0,0
1033,2024-10-17 12:00:00,254.74,Transport,IT,Paris,0,18,7450,1,0
1081,2024-10-17 18:00:00,78.84,Hébergement,IT,Lyon,2,1,5339,0,0
1097,2024-10-18 00:00:00,59.35,Repas,RH,Singapour,2,13,2942,0,0
1126,2024-10-18 06:00:00,204.89,Hébergement,Ventes,Lyon,1,7,4583,1,0
1074,2024-10-18 12:00:00,12.45,Transport,Ventes,Marseille,1,5,5427,1,0
1104,2024-10-18 18:00:00,7.47,Transport,Marketing,Marseille,3,8,3721,0,0
1048,2024-10-19 00:00:00,89.12,Fournitures,Ventes,Londres,1,4,5949,1,0
1078,2024-10-19 06:00:00,88.49,Repas,IT,Toulouse,0,4,4940,1,0
1184,2024-10-19 12:00:00,338.99,Repas,Ventes,Toulouse,3,17,7823,1,0
1092,2024-10-19 18:00:00,20.23,Transport,Marketing,Lyon,0,13,4862,0,1
1153,2024-10-20 00:00:00,19.74,Fournitures,Finance,Paris,0,11,7003,1,0
1017,2024-10-20 06:00:00,23.93,Formation,Ventes,Dubai,3,11,3394,1,0
1095,2024-10-20 12:00:00,4.53,Transport,Ventes,New York,1,5,6402,1,0
1037,2024-10-20 18:00:00,11.17,Transport,IT,New York,2,3,4753,1,0
1086,2024-10-21 00:00:00,161.76,Téléphone,RH,New York,1,14,7860,0,0
1087,2024-10-21 06:00:00,84.74,Fournitures,Finance,Bordeaux,0,14,4510,1,0
1049,2024-10-21 12:00:00,216.34,Repas,RH,Toulouse,0,16,7982,1,0
1007,2024-10-21 18:00:00,735.9,Téléphone,Marketing,Bordeaux,3,2,7493,0,1
1168,2024-10-22 00:00:00,161.4,Repas,Marketing,Toulouse,0,9,6690,1,0
1133,2024-10-22 06:00:00,7.77,Transport,RH,Paris,3,7,7135,1,0
1068,2024-10-22 12:00:00,16.57,Repas,IT,Lyon,3,8,5715,1,0
1171,2024-10-22 18:00:00,319.3,Repas,Direction,Singapour,1,2,7104,1,0
1120,2024-10-23 00:00:00,112.46,Formation,IT,Lyon,0,0,5060,1,0
1063,2024-10-23 06:00:00,261.31,Transport,Direction,Londres,1,10,5346,1,0
1156,2024-10-23 12:00:00,291.33,Repas,Direction,Paris,2,12,3545,1,0
1155,2024-10-23 18:00:00,393.99,Fournitures,IT,Lyon,1,11,7333,1,0
1138,2024-10-24 00:00:00,448.85,Hébergement,Direction,Lyon,0,6,7823,1,0
1120,2024-10-24 06:00:00,121.39,Hébergement,Direction,Paris,2,1,5434,1,0
1064,2024-10-24 12:00:00,62.56,Téléphone,Direction,Paris,0,0,2970,1,0
1106,2024-10-24 18:00:00,489.99,Hébergement,Finance,Paris,2,19,6879,1,0
1146,2024-10-25 00:00:00,118.91,Repas,Marketing,Bordeaux,0,2,2871,1,0
1136,2024-10-25 06:00:00,9.96,Téléphone,Direction,Paris,1,3,5903,0,0
1154,2024-10-25 12:00:00,154.41,Transport,Marketing,Lyon,0,16,3903,0,1
1161,2024-10-25 18:00:00,132.9,Formation,Marketing,Paris,3,17,7102,1,0
1171,2024-10-26 00:00:00,339.21,Repas,Finance,Toulouse,3,16,6446,1,0
1195,2024-10-26 06:00:00,158.85,Repas,Marketing,Toulouse,1,18,6575,1,0
1099,2024-10-26 12:00:00,64.4,Hébergement,RH,Toulouse,1,3,7714,1,0
1081,2024-10-26 18:00:00,508.21,Formation,Ventes,Lyon,2,16,7173,1,0
1142,2024-10-27 00:00:00,242.64,Transport,Finance,Paris,1,1,7796,1,0
1050,2024-10-27 06:00:00,149.31,Hébergement,Ventes,Toulouse,3,9,5020,1,0
1140,2024-10-27 12:00:00,51.99,Hébergement,RH,Bordeaux,1,11,3507,1,0
1082,2024-10-27 18:00:00,70.15,Hébergement,IT,Paris,3,12,5846,0,0
1176,2024-10-28 00:00:00,166.29,Repas,IT,Marseille,1,10,3167,0,0
1197,2024-10-28 06:00:00,11.21,Formation,Direction,Paris,3,7,3946,1,0
1111,2024-10-28 12:00:00,44.49,Téléphone,IT,Paris,2,19,6466,1,0
1055,2024-10-28 18:00:00,187.71,Hébergement,Finance,Toulouse,0,4,4407,1,0
1178,2024-10-29 00:00:00,98.09,Hébergement,IT,Marseille,0,1,4867,1,0
1164,2024-10-29 06:00:00,77.22,Repas,Finance,Paris,3,11,4605,1,0
1144,2024-10-29 12:00:00,24.64,Transport,Finance,Lyon,1,1,6868,1,0
1185,2024-10-29 18:00:00,87.47,Fournitures,Ventes,New York,1,5,7817,1,0
1156,2024-10-30 00:00:00,220.9,Téléphone,IT,Bordeaux,0,18,5529,1,0
1160,2024-10-30 06:00:00,45.98,Téléphone,Marketing,Londres,3,11,2540,1,0
1059,2024-10-30 12:00:00,0.81,Hébergement,IT,Marseille,1,12,7333,1,0
1119,2024-10-30 18:00:00,165.62,Repas,IT,Toulouse,0,16,7864,1,0
1182,2024-10-31 00:00:00,539.73,Transport,IT,Lyon,3,11,7304,1,0
1137,2024-10-31 06:00:00,140.03,Hébergement,Direction,Paris,2,2,2625,1,0
1174,2024-10-31 12:00:00,19.16,Repas,Marketing,Lyon,1,7,3277,0,0
1022,2024-10-31 18:00:00,58.01,Téléphone,Marketing,Marseille,1,15,3335,0,0
1148,2024-11-01 00:00:00,303.34,Téléphone,Finance,Lyon,3,3,3378,0,0
1012,2024-11-01 06:00:00,39.71,Formation,Marketing,Bordeaux,0,12,6989,0,1
1100,2024-11-01 12:00:00,140.36,Téléphone,Finance,Paris,3,7,7423,1,0
1160,2024-11-01 18:00:00,77.29,Transport,Ventes,Lyon,0,0,3336,1,0
1023,2024-11-02 00:00:00,34.95,Repas,Finance,Paris,3,2,3024,1,0
1107,2024-11-02 06:00:00,251.82,Transport,IT,Lyon,2,0,3751,1,0
1010,2024-11-02 12:00:00,203.7,Hébergement,RH,Paris,1,14,6741,1,0
1016,2024-11-02 18:00:00,162.53,Repas,RH,Lyon,0,17,3234,1,0
1195,2024-11-03 00:00:00,40.44,Repas,Direction,Lyon,2,19,2668,1,0
1174,2024-11-03 06:00:00,15.45,Repas,IT,Marseille,3,2,3648,1,0
1024,2024-11-03 12:00:00,128.76,Transport,Finance,Marseille,0,14,2799,1,0
1093,2024-11-03 18:00:00,121.01,Transport,IT,Lyon,0,4,5821,1,0
1020,2024-11-04 00:00:00,31.31,Transport,Direction,Marseille,2,9,7533,1,0
1083,2024-11-04 06:00:00,8.68,Transport,Marketing,Marseille,3,6,3021,1,0
1139,2024-11-04 12:00:00,12.62,Transport,Finance,Lyon,2,7,3117,1,0
1036,2024-11-04 18:00:00,739.45,Repas,IT,Bordeaux,3,2,7564,1,0
1041,2024-11-05 00:00:00,229.58,Fournitures,Marketing,Marseille,2,17,6084,1,0
1144,2024-11-05 06:00:00,382.63,Hébergement,Direction,Lyon,2,16,4217,1,0
1100,2024-11-05 12:00:00,32.55,Repas,Marketing,New York,2,15,7101,1,0
1047,2024-11-05 18:00:00,484.98,Transport,Finance,Bordeaux,2,12,2801,1,0
1102,2024-11-06 00:00:00,23.09,Formation,Direction,Singapour,3,3,3152,1,0
1027,2024-11-06 06:00:00,106.72,Hébergement,Direction,Toulouse,1,2,5801,1,0
1040,2024-11-06 12:00:00,265.53,Fournitures,Direction,Lyon,2,10,6659,1,0
1098,2024-11-06 18:00:00,64.57,Téléphone,Ventes,Lyon,3,1,5137,1,0
1046,2024-11-07 00:00:00,82.96,Téléphone,Direction,Toulouse,1,17,4779,1,0
1145,2024-11-07 06:00:00,20.58,Transport,Ventes,Singapour,0,3,4122,1,0
1104,2024-11-07 12:00:00,19.67,Repas,Marketing,Toulouse,0,16,6914,1,0
1123,2024-11-07 18:00:00,144.97,Transport,Ventes,Londres,2,5,4181,1,0
1198,2024-11-08 00:00:00,168.84,Transport,Marketing,Lyon,0,9,7424,0,1
1012,2024-11-08 06:00:00,225.31,Transport,Ventes,Lyon,2,10,2591,1,0
1140,2024-11-08 12:00:00,122.02,Téléphone,Marketing,Dubai,2,4,6206,1,0
1099,2024-11-08 18:00:00,155.67,Téléphone,Marketing,Bordeaux,1,17,3460,1,0
1030,2024-11-09 00:00:00,2.04,Transport,Direction,Singapour,0,9,6659,1,0
1129,2024-11-09 06:00:00,26.54,Repas,Direction,Bordeaux,2,8,3343,1,0
1015,2024-11-09 12:00:00,629.11,Formation,Marketing,Lyon,0,15,2718,1,1
1136,2024-11-09 18:00:00,11.86,Repas,Direction,Marseille,1,9,3203,0,0
1072,2024-11-10 00:00:00,170.35,Hébergement,Marketing,Dubai,0,9,7214,1,0
1165,2024-11-10 06:00:00,29.05,Repas,Direction,Marseille,1,3,2746,1,0
1053,2024-11-10 12:00:00,189.2,Fournitures,RH,Lyon,1,13,7559,1,0
1183,2024-11-10 18:00:00,183.62,Repas,Ventes,Lyon,1,7,6537,1,0
1099,2024-11-11 00:00:00,40.02,Fournitures,Marketing,Marseille,2,0,7609,1,0
1108,2024-11-11 06:00:00,47.13,Hébergement,IT,Paris,3,15,2556,1,0
1086,2024-11-11 12:00:00,159.53,Hébergement,Direction,Toulouse,2,16,7664,1,0
1172,2024-11-11 18:00:00,74.17,Hébergement,Direction,Paris,0,9,6459,1,0
1161,2024-11-12 00:00:00,32.45,Transport,Finance,Lyon,2,5,7705,1,0
1136,2024-11-12 06:00:00,197.34,Repas,IT,Bordeaux,2,6,7657,1,0
1007,2024-11-12 12:00:00,25.11,Transport,IT,Marseille,3,17,7352,1,0
1006,2024-11-12 18:00:00,290.32,Fournitures,RH,Bordeaux,0,1,4358,1,0
1035,2024-11-13 00:00:00,108.44,Hébergement,Ventes,Lyon,1,8,4412,1,0
1017,2024-11-13 06:00:00,16.76,Fournitures,RH,New York,1,4,6721,1,0
1002,2024-11-13 12:00:00,177.66,Formation,Ventes,Paris,0,7,2766,1,0
1027,2024-11-13 18:00:00,109.83,Fournitures,Marketing,Paris,2,4,5982,1,0
1069,2024-11-14 00:00:00,53.09,Formation,RH,Londres,3,14,4180,0,0
1171,2024-11-14 06:00:00,82.37,Repas,Finance,Bordeaux,3,7,5693,1,0
1148,2024-11-14 12:00:00,53.15,Transport,Ventes,Paris,0,4,4031,1,0
1027,2024-11-14 18:00:00,45.78,Téléphone,RH,Singapour,0,4,4506,1,0
1053,2024-11-15 00:00:00,26.8,Téléphone,Finance,Marseille,2,19,7205,1,0
1181,2024-11-15 06:00:00,67.59,Téléphone,IT,New York,3,16,7064,1,0
1064,2024-11-15 12:00:00,43.35,Repas,Direction,Marseille,0,8,7396,1,0
1099,2024-11-15 18:00:00,172.53,Repas,Marketing,Marseille,2,1,6728,1,0
1020,2024-11-16 00:00:00,172.74,Transport,Marketing,Lyon,2,0,5950,1,0
1012,2024-11-16 06:00:00,104.53,Repas,IT,Lyon,0,10,3519,1,0
1056,2024-11-16 12:00:00,225.72,Transport,RH,Marseille,3,14,2817,1,0
1048,2024-11-16 18:00:00,276.15,Hébergement,Direction,Marseille,1,0,4100,1,0
1117,2024-11-17 00:00:00,130.04,Repas,IT,Paris,2,6,3210,1,0
1053,2024-11-17 06:00:00,144.72,Repas,Finance,Lyon,1,18,5696,1,0
1137,2024-11-17 12:00:00,49.88,Transport,Direction,Paris,2,14,2950,1,0
1052,2024-11-17 18:00:00,337.88,Fournitures,Ventes,Londres,3,5,4381,1,0
1043,2024-11-18 00:00:00,3.68,Téléphone,RH,Marseille,1,19,4243,1,0
1046,2024-11-18 06:00:00,64.3,Repas,Direction,Bordeaux,0,9,3823,1,0
1052,2024-11-18 12:00:00,191.91,Repas,Ventes,New York,2,11,6060,1,0
1073,2024-11-18 18:00:00,12.52,Formation,IT,Toulouse,0,12,5180,1,0
1045,2024-11-19 00:00:00,30.35,Transport,Marketing,Singapour,0,14,6737,0,1
1012,2024-11-19 06:00:00,133.48,Repas,Direction,Lyon,3,18,5551,1,0
1164,2024-11-19 12:00:00,123.14,Transport,Direction,Paris,0,16,7164,1,0
1101,2024-11-19 18:00:00,201.44,Hébergement,Ventes,Lyon,2,12,4851,1,0
1023,2024-11-20 00:00:00,251.19,Repas,Ventes,Marseille,0,1,5204,1,0
1001,2024-11-20 06:00:00,20.64,Repas,Marketing,Londres,0,17,5140,1,0
1080,2024-11-20 12:00:00,2.78,Transport,Ventes,Marseille,2,10,6625,1,0
1099,2024-11-20 18:00:00,175.5,Hébergement,Ventes,Lyon,0,4,5948,0,1
1141,2024-11-21 00:00:00,53.8,Repas,Direction,Toulouse,3,3,7862,1,0
1137,2024-11-21 06:00:00,147.52,Repas,Marketing,Marseille,2,1,3194,1,0
1162,2024-11-21 12:00:00,24.47,Repas,Marketing,Paris,3,15,6753,1,0
1152,2024-11-21 18:00:00,94.96,Hébergement,Direction,Marseille,0,6,4693,1,0
1130,2024-11-22 00:00:00,105.31,Repas,IT,Dubai,1,7,2839,1,0
1110,2024-11-22 06:00:00,131.95,Transport,IT,Bordeaux,3,7,4268,1,0
1101,2024-11-22 12:00:00,107.98,Transport,Direction,Marseille,3,1,2591,1,0
1016,2024-11-22 18:00:00,102.68,Repas,Ventes,Lyon,0,14,6924,1,0
1011,2024-11-23 00:00:00,60.69,Repas,RH,Paris,1,4,2671,1,0
1181,2024-11-23 06:00:00,11.08,Transport,IT,Marseille,2,18,5249,1,0
1115,2024-11-23 12:00:00,14.07,Transport,IT,Bordeaux,1,9,5602,1,0
1023,2024-11-23 18:00:00,85.32,Repas,Direction,Lyon,2,8,3120,1,0
1028,2024-11-24 00:00:00,65.96,Hébergement,Direction,Paris,0,19,7714,1,0
1170,2024-11-24 06:00:00,108.89,Hébergement,RH,Dubai,1,7,3488,0,0
1152,2024-11-24 12:00:00,54.54,Hébergement,RH,Bordeaux,0,4,2576,1,0
1121,2024-11-24 18:00:00,174.67,Transport,Marketing,Toulouse,3,18,4698,1,0
1187,2024-11-25 00:00:00,299.22,Transport,Direction,Paris,1,12,6737,1,0
1089,2024-11-25 06:00:00,53.26,Téléphone,IT,Paris,2,13,2730,1,0
1064,2024-11-25 12:00:00,32.16,Repas,Finance,Paris,3,7,7549,1,0
1083,2024-11-25 18:00:00,18.53,Repas,Finance,Toulouse,2,15,4675,1,0
1118,2024-11-26 00:00:00,143.67,Repas,Ventes,Paris,3,4,5407,0,0
1155,2024-11-26 06:00:00,88.01,Repas,IT,Bordeaux,2,0,5044,1,0
1015,2024-11-26 12:00:00,31.24,Téléphone,Finance,Zurich,2,18,6112,0,0
1174,2024-11-26 18:00:00,158.82,Repas,IT,Lyon,0,18,5357,1,0
1103,2024-11-27 00:00:00,24.11,Hébergement,Direction,Marseille,3,16,4053,1,0
1091,2024-11-27 06:00:00,121.22,Repas,IT,Toulouse,0,9,6864,1,0
1185,2024-11-27 12:00:00,112.35,Hébergement,Finance,Dubai,0,4,5165,1,0
1026,2024-11-27 18:00:00,198.77,Repas,IT,Londres,0,6,6240,1,0
1180,2024-11-28 00:00:00,8.5,Repas,RH,Paris,0,15,3461,1,0
1169,2024-11-28 06:00:00,328.22,Téléphone,Ventes,Paris,2,2,4127,1,0
1186,2024-11-28 12:00:00,182.1,Repas,Marketing,Bordeaux,0,11,4467,1,0
1174,2024-11-28 18:00:00,36.53,Transport,Finance,Toulouse,0,13,5831,1,0
1161,2024-11-29 00:00:00,30.39,Transport,Direction,Paris,0,19,3574,1,0
1164,2024-11-29 06:00:00,84.76,Hébergement,Marketing,Marseille,2,0,5704,0,0
1133,2024-11-29 12:00:00,255.2,Transport,Ventes,Bordeaux,3,6,3528,1,0
1134,2024-11-29 18:00:00,277.68,Hébergement,RH,Paris,2,17,3147,1,0
1152,2024-11-30 00:00:00,110.24,Hébergement,RH,Londres,2,3,7333,1,0
1032,2024-11-30 06:00:00,295.79,Hébergement,RH,Paris,2,15,7803,1,0
1054,2024-11-30 12:00:00,0.82,Formation,RH,Bordeaux,3,10,5662,1,0
1185,2024-11-30 18:00:00,5.37,Hébergement,Finance,Toulouse,0,17,7415,1,0
1006,2024-12-01 00:00:00,364.26,Hébergement,Finance,Lyon,0,15,3402,1,0
1056,2024-12-01 06:00:00,223.97,Transport,IT,Toulouse,3,6,6567,1,0
1125,2024-12-01 12:00:00,89.87,Repas,Direction,Bordeaux,3,2,4003,1,0
1011,2024-12-01 18:00:00,210.13,Transport,IT,Dubai,1,4,7576,0,0
1015,2024-12-02 00:00:00,467.31,Repas,Direction,Lyon,0,17,5362,1,0
1042,2024-12-02 06:00:00,221.82,Transport,Ventes,Toulouse,2,16,6978,1,0
1116,2024-12-02 12:00:00,277.13,Repas,IT,Toulouse,2,0,5397,1,0
1134,2024-12-02 18:00:00,214.45,Fournitures,Ventes,Marseille,0,15,3845,1,0
1110,2024-12-03 00:00:00,27.63,Transport,Ventes,Londres,3,14,2989,1,0
1050,2024-12-03 06:00:00,268.98,Hébergement,Ventes,Paris,1,12,7752,0,0
1159,2024-12-03 12:00:00,32.56,Repas,RH,Lyon,2,6,2925,1,0
1074,2024-12-03 18:00:00,334.7,Fournitures,Marketing,Marseille,1,2,5231,1,0
1007,2024-12-04 00:00:00,92.05,Repas,Marketing,Paris,2,12,6491,1,0
1199,2024-12-04 06:00:00,169.5,Repas,Finance,Dubai,2,15,3907,1,0
1044,2024-12-04 12:00:00,103.15,Fournitures,Ventes,Toulouse,0,0,7615,1,0
1058,2024-12-04 18:00:00,14.81,Repas,RH,Marseille,2,0,2922,1,0
1131,2024-12-05 00:00:00,51.53,Hébergement,IT,Bordeaux,1,15,5455,0,0
1103,2024-12-05 06:00:00,617.78,Transport,IT,Marseille,1,1,3714,0,0
1194,2024-12-05 12:00:00,485.54,Repas,Finance,Marseille,0,17,6442,1,0
1156,2024-12-05 18:00:00,57.96,Téléphone,Finance,Paris,2,17,4300,1,0
1156,2024-12-06 00:00:00,839.78,Formation,Ventes,Lyon,1,4,7450,1,0
1097,2024-12-06 06:00:00,280.18,Téléphone,Ventes,Paris,3,4,6960,1,0
1155,2024-12-06 12:00:00,141.61,Fournitures,IT,Toulouse,0,7,4569,1,0
1078,2024-12-06 18:00:00,6.14,Repas,IT,Marseille,3,8,7143,1,0
1123,2024-12-07 00:00:00,347.57,Fournitures,IT,Lyon,1,13,4877,1,0
1171,2024-12-07 06:00:00,122.27,Hébergement,IT,Marseille,3,12,4603,1,0
1003,2024-12-07 12:00:00,304.29,Repas,Marketing,Paris,0,17,3771,1,0
1089,2024-12-07 18:00:00,269.75,Hébergement,Ventes,Dubai,3,3,7520,0,0
1103,2024-12-08 00:00:00,268.47,Hébergement,Ventes,Paris,1,17,6856,1,0
1136,2024-12-08 06:00:00,179.69,Fournitures,IT,Londres,3,19,6343,1,0
1118,2024-12-08 12:00:00,51.67,Repas,RH,Marseille,3,14,2934,1,0
1132,2024-12-08 18:00:00,61.46,Transport,IT,Toulouse,3,6,6098,1,0
1055,2024-12-09 00:00:00,55.33,Transport,Direction,Lyon,2,12,6049,1,0
1095,2024-12-09 06:00:00,3.04,Téléphone,Finance,New York,1,1,6271,0,0
1177,2024-12-09 12:00:00,131.05,Repas,Direction,Lyon,3,8,3034,1,0
1074,2024-12-09 18:00:00,180.01,Repas,RH,Marseille,1,4,2880,1,0
1142,2024-12-10 00:00:00,288.48,Hébergement,Finance,Zurich,3,0,4650,1,0
1031,2024-12-10 06:00:00,22.65,Hébergement,RH,Londres,0,18,6624,1,0
1027,2024-12-10 12:00:00,117.85,Transport,Finance,Marseille,0,19,6425,1,0
1021,2024-12-10 18:00:00,1.21,Repas,IT,Zurich,0,18,5628,1,0
1016,2024-12-11 00:00:00,14.99,Fournitures,IT,Toulouse,3,12,7667,1,0
1058,2024-12-11 06:00:00,8.36,Hébergement,RH,Paris,1,5,7986,1,0
1089,2024-12-11 12:00:00,193.91,Hébergement,Finance,Lyon,0,9,6549,1,0
1198,2024-12-11 18:00:00,12.68,Transport,Marketing,Lyon,2,10,3046,1,0
1105,2024-12-12 00:00:00,189.06,Repas,RH,Lyon,0,15,6116,0,1
1184,2024-12-12 06:00:00,43.08,Transport,RH,Bordeaux,0,0,6922,1,0
1025,2024-12-12 12:00:00,315.21,Repas,Direction,Marseille,2,18,4251,1,0
1024,2024-12-12 18:00:00,251.62,Repas,Ventes,Paris,0,4,7324,1,0
1137,2024-12-13 00:00:00,474.91,Fournitures,RH,Londres,3,5,5615,1,0
1044,2024-12-13 06:00:00,322.82,Repas,Marketing,Lyon,3,5,2718,1,0
1082,2024-12-13 12:00:00,406.2,Hébergement,IT,Zurich,0,4,2625,1,0
1010,2024-12-13 18:00:00,293.58,Repas,Finance,New York,1,5,7477,1,0
1180,2024-12-14 00:00:00,177.32,Repas,Ventes,New York,1,12,7998,1,0
1199,2024-12-14 06:00:00,28.0,Transport,Finance,Bordeaux,0,0,6914,1,0
1103,2024-12-14 12:00:00,47.56,Repas,IT,Paris,2,0,3828,1,0
1067,2024-12-14 18:00:00,35.88,Téléphone,RH,Marseille,3,13,3723,1,0
1094,2024-12-15 00:00:00,138.79,Hébergement,Direction,Paris,3,7,6680,1,0
1155,2024-12-15 06:00:00,105.06,Repas,Marketing,Lyon,3,8,7660,1,0
1064,2024-12-15 12:00:00,302.7,Fournitures,Ventes,Toulouse,0,9,5270,0,1
1048,2024-12-15 18:00:00,457.6,Repas,Marketing,Paris,3,5,4074,0,0
1174,2024-12-16 00:00:00,77.84,Repas,Marketing,New York,0,8,7982,0,1
1051,2024-12-16 06:00:00,105.89,Hébergement,Marketing,Dubai,0,17,4442,1,0
1101,2024-12-16 12:00:00,533.76,Hébergement,Marketing,Lyon,1,14,5840,1,0
1181,2024-12-16 18:00:00,48.49,Repas,IT,Marseille,2,3,6957,1,0
1187,2024-12-17 00:00:00,235.81,Repas,Marketing,Marseille,2,1,4914,1,0
1056,2024-12-17 06:00:00,38.28,Téléphone,Direction,Londres,2,5,7800,1,0
1046,2024-12-17 12:00:00,171.6,Transport,Marketing,Toulouse,3,16,3754,1,0
1158,2024-12-17 18:00:00,43.88,Repas,IT,Lyon,1,6,3487,1,0
1173,2024-12-18 00:00:00,322.78,Hébergement,Finance,Lyon,1,19,4348,0,0
1025,2024-12-18 06:00:00,123.65,Transport,IT,Lyon,0,14,7853,1,0
1113,2024-12-18 12:00:00,30.86,Hébergement,Direction,New York,1,1,6401,1,0
1004,2024-12-18 18:00:00,38.11,Hébergement,Direction,Paris,0,11,7426,1,0
1083,2024-12-19 00:00:00,102.14,Hébergement,RH,Paris,1,9,6219,0,0
1051,2024-12-19 06:00:00,488.96,Hébergement,IT,Londres,0,16,3817,1,0
1104,2024-12-19 12:00:00,220.22,Hébergement,Finance,Londres,3,17,3871,0,0
1053,2024-12-19 18:00:00,100.51,Formation,RH,Londres,1,15,7471,1,0
1160,2024-12-20 00:00:00,61.81,Fournitures,RH,Marseille,2,9,2860,1,0
1177,2024-12-20 06:00:00,119.53,Transport,Ventes,Toulouse,0,7,2857,1,0
1165,2024-12-20 12:00:00,206.96,Téléphone,Marketing,Marseille,1,12,5701,1,0
1154,2024-12-20 18:00:00,229.82,Repas,RH,Paris,1,15,6390,1,0
